ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,holidays,holidays_lower,holidays_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,zero_oil_production,zero_oil_production_lower,zero_oil_production_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2017-01-29,14.801465812838718,0.0,710.9837641119016,-624.4383737116343,677.2806342983058,0.0,0.0,0.0,-0.009545827986811193,-0.009545827986811193,-0.009545827986811193,-0.009545827986811193,-0.009545827986811193,-0.009545827986811193,0.0,0.0,0.0,0.0,0.0,0.0,14.660173566236693
2017-01-30,14.239922790492946,0.0,666.1558040294891,-627.2151040957659,678.9883965015092,0.0,0.0,0.0,-0.036155765590650084,-0.036155765590650084,-0.036155765590650084,-0.036155765590650084,-0.036155765590650084,-0.036155765590650084,0.0,0.0,0.0,0.0,0.0,0.0,13.725067480050928
2017-01-31,13.678379768147002,0.0,677.0728345362007,-629.1149930851929,682.0494097991273,0.0,0.0,0.0,-0.025995779291080004,-0.025995779291080004,-0.025995779291080004,-0.025995779291080004,-0.025995779291080004,-0.025995779291080004,0.0,0.0,0.0,0.0,0.0,0.0,13.322799626634678
2017-02-01,13.116836745801143,0.0,689.9140662207049,-633.0794166611884,683.3819621606424,0.0,0.0,0.0,-0.03794457377442974,-0.03794457377442974,-0.03794457377442974,-0.03794457377442974,-0.03794457377442974,-0.03794457377442974,0.0,0.0,0.0,0.0,0.0,0.0,12.61912396621294
2017-02-02,12.555293723455371,0.0,677.8948503747079,-635.9488850519851,684.7492276011851,0.0,0.0,0.0,0.002174970000058906,0.002174970000058906,0.002174970000058906,0.002174970000058906,0.002174970000058906,0.002174970000058906,0.0,0.0,0.0,0.0,0.0,0.0,12.582601110645813
2017-02-03,11.993750701109427,0.0,723.745717359418,-638.3751096166726,686.5331182503079,0.0,0.0,0.0,0.017474676214722255,0.017474676214722255,0.017474676214722255,0.017474676214722255,0.017474676214722255,0.017474676214722255,0.0,0.0,0.0,0.0,0.0,0.0,12.203337611211412
2017-02-04,11.43220767876357,0.0,749.054968461251,-642.340068369998,688.0400800228351,0.0,0.0,0.0,0.0899923004281725,0.0899923004281725,0.0899923004281725,0.0899923004281725,0.0899923004281725,0.0899923004281725,0.0,0.0,0.0,0.0,0.0,0.0,12.461018346748121
2017-02-05,10.870664656417798,0.0,713.1636103282767,-645.3722119218165,688.995484380662,0.0,0.0,0.0,-0.009545827986840226,-0.009545827986840226,-0.009545827986840226,-0.009545827986840226,-0.009545827986840226,-0.009545827986840226,0.0,0.0,0.0,0.0,0.0,0.0,10.76689516150501
2017-02-06,10.309121634071854,0.0,716.3451283119169,-648.9964579230183,690.4354392785308,0.0,0.0,0.0,-0.0361557655905112,-0.0361557655905112,-0.0361557655905112,-0.0361557655905112,-0.0361557655905112,-0.0361557655905112,0.0,0.0,0.0,0.0,0.0,0.0,9.936387448826284
2017-02-07,9.747578611725995,0.0,717.2517465416328,-652.9535953702843,692.4396971178323,0.0,0.0,0.0,-0.025995779291067746,-0.025995779291067746,-0.025995779291067746,-0.025995779291067746,-0.025995779291067746,-0.025995779291067746,0.0,0.0,0.0,0.0,0.0,0.0,9.494182709513233
2017-02-08,9.186035589380223,0.0,691.4715120501935,-656.9107328175503,694.4439549571341,0.0,0.0,0.0,-0.03794457377431179,-0.03794457377431179,-0.03794457377431179,-0.03794457377431179,-0.03794457377431179,-0.03794457377431179,0.0,0.0,0.0,0.0,0.0,0.0,8.837475384265531
2017-02-09,8.624492567034281,0.0,713.0183994699867,-660.8678702648166,696.4482127964357,0.0,0.0,0.0,0.0021749700000188096,0.0021749700000188096,0.0021749700000188096,0.0021749700000188096,0.0021749700000188096,0.0021749700000188096,0.0,0.0,0.0,0.0,0.0,0.0,8.643250579632966
2017-02-10,8.062949544688422,0.0,745.4882637047426,-664.8250077120825,698.4524706357372,0.0,0.0,0.0,0.017474676214767434,0.017474676214767434,0.017474676214767434,0.017474676214767434,0.017474676214767434,0.017474676214767434,0.0,0.0,0.0,0.0,0.0,0.0,8.203846977317859
2017-02-11,7.50140652234265,0.0,770.616975859366,-668.8023443430932,700.456728475039,0.0,0.0,0.0,0.08999230042820322,0.08999230042820322,0.08999230042820322,0.08999230042820322,0.08999230042820322,0.08999230042820322,0.0,0.0,0.0,0.0,0.0,0.0,8.176475351735393
2017-02-12,6.939863499996706,0.0,715.2146984821813,-672.7998801578484,701.1387438086923,0.0,0.0,0.0,-0.009545827986835743,-0.009545827986835743,-0.009545827986835743,-0.009545827986835743,-0.009545827986835743,-0.009545827986835743,0.0,0.0,0.0,0.0,0.0,0.0,6.873616756773617
2017-02-13,6.378320477650848,0.0,721.4894867404313,-676.7974159726036,701.6182262671682,0.0,0.0,0.0,-0.036155765590717995,-0.036155765590717995,-0.036155765590717995,-0.036155765590717995,-0.036155765590717995,-0.036155765590717995,0.0,0.0,0.0,0.0,0.0,0.0,6.147707417598427
2017-02-14,5.816777455305076,0.0,744.8542095813,-680.6892313128245,702.0966203912969,0.0,0.0,0.0,-0.025995779291014806,-0.025995779291014806,-0.025995779291014806,-0.025995779291014806,-0.025995779291014806,-0.025995779291014806,0.0,0.0,0.0,0.0,0.0,0.0,5.665565792392015
2017-02-15,5.255234432959132,0.0,742.5298739570665,-684.4376718434646,704.3687561802168,0.0,0.0,0.0,-0.037944573774489246,-0.037944573774489246,-0.037944573774489246,-0.037944573774489246,-0.037944573774489246,-0.037944573774489246,0.0,0.0,0.0,0.0,0.0,0.0,5.055826802315479
2017-02-16,4.693691410613274,0.0,718.2843173067716,-686.0308493203772,707.641096913975,0.0,0.0,0.0,0.0021749700000633122,0.0021749700000633122,0.0021749700000633122,0.0021749700000633122,0.0021749700000633122,0.0021749700000633122,0.0,0.0,0.0,0.0,0.0,0.0,4.703900048620913
2017-02-17,4.1321483882675025,0.0,753.6952670112929,-685.641549444892,710.9134376477334,0.0,0.0,0.0,0.017474676214692862,0.017474676214692862,0.017474676214692862,0.017474676214692862,0.017474676214692862,0.017474676214692862,0.0,0.0,0.0,0.0,0.0,0.0,4.204356343423542
2017-02-18,3.5706053659215584,0.0,809.3873629866368,-685.252249569407,713.5047273494949,0.0,0.0,0.0,0.08999230042821933,0.08999230042821933,0.08999230042821933,0.08999230042821933,0.08999230042821933,0.08999230042821933,0.0,0.0,0.0,0.0,0.0,0.0,3.891932356722183
2017-02-19,3.0090623435757005,0.0,729.3760521568283,-684.862949693922,715.1206238392284,0.0,0.0,0.0,-0.00954582798698922,-0.00954582798698922,-0.00954582798698922,-0.00954582798698922,-0.00954582798698922,-0.00954582798698922,0.0,0.0,0.0,0.0,0.0,0.0,2.9803383520418003
2017-02-20,2.4475193212299287,0.0,722.125109615432,-684.4736498184368,716.566171517353,0.0,0.0,0.0,-0.036155765590600616,-0.036155765590600616,-0.036155765590600616,-0.036155765590600616,-0.036155765590600616,-0.036155765590600616,0.0,0.0,0.0,0.0,0.0,0.0,2.3590273863730733
2017-02-21,1.8859762988839848,0.0,733.5821626396047,-686.3917840290076,718.0117191954774,0.0,0.0,0.0,-0.02599577929096187,-0.02599577929096187,-0.02599577929096187,-0.02599577929096187,-0.02599577929096187,-0.02599577929096187,0.0,0.0,0.0,0.0,0.0,0.0,1.8369488752702117
2017-02-22,1.3244332765381268,0.0,744.9902878970297,-689.5601991686583,719.457266873602,0.0,0.0,0.0,-0.037944573774371285,-0.037944573774371285,-0.037944573774371285,-0.037944573774371285,-0.037944573774371285,-0.037944573774371285,0.0,0.0,0.0,0.0,0.0,0.0,1.2741782203672936
2017-02-23,0.7628902541923549,0.0,757.7038616331554,-692.9876215219467,720.9028145517265,0.0,0.0,0.0,0.002174969999953702,0.002174969999953702,0.002174969999953702,0.002174969999953702,0.002174969999953702,0.002174969999953702,0.0,0.0,0.0,0.0,0.0,0.0,0.7645495176084804
2017-02-24,0.20134723184641087,0.0,747.0701360437574,-697.2412165794481,722.3483622298509,0.0,0.0,0.0,0.017474676214725576,0.017474676214725576,0.017474676214725576,0.017474676214725576,0.017474676214725576,0.017474676214725576,0.0,0.0,0.0,0.0,0.0,0.0,0.20486570952965819
2017-02-25,-0.36019579049944705,0.0,809.6606387398881,-701.2640206210704,723.7939099079754,0.0,0.0,0.0,0.0899923004281733,0.0899923004281733,0.0899923004281733,0.0899923004281733,0.0899923004281733,0.0899923004281733,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-26,-0.921738812845219,0.0,746.4574925843071,-705.2868246626927,725.2394575860999,0.0,0.0,0.0,-0.00954582798689381,-0.00954582798689381,-0.00954582798689381,-0.00954582798689381,-0.00954582798689381,-0.00954582798689381,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-27,-1.483281835191163,0.0,718.0177431495692,-709.309628704315,727.1952582847234,0.0,0.0,0.0,-0.03615576559064531,-0.03615576559064531,-0.03615576559064531,-0.03615576559064531,-0.03615576559064531,-0.03615576559064531,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-28,-2.0448248575370207,0.0,724.6585791250633,-713.3324327459372,728.9604975321994,0.0,0.0,0.0,-0.02599577929111726,-0.02599577929111726,-0.02599577929111726,-0.02599577929111726,-0.02599577929111726,-0.02599577929111726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-01,-2.606367879882793,0.0,759.8549993572313,-717.2303328737594,730.3250236125289,0.0,0.0,0.0,-0.03794457377440876,-0.03794457377440876,-0.03794457377440876,-0.03794457377440876,-0.03794457377440876,-0.03794457377440876,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-02,-3.1679109022287366,0.0,769.7917588478465,-719.6706889331285,731.5454927901433,0.0,0.0,0.0,0.002174969999913602,0.002174969999913602,0.002174969999913602,0.002174969999913602,0.002174969999913602,0.002174969999913602,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-03,-3.7294539245745946,0.0,756.7468391617756,-724.5593872355278,732.8800307085792,0.0,0.0,0.0,0.017474676214783217,0.017474676214783217,0.017474676214783217,0.017474676214783217,0.017474676214783217,0.017474676214783217,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-04,-4.290996946920367,0.0,811.8846937618274,-728.4386390069279,734.596120290076,0.0,0.0,0.0,0.08999230042814191,0.08999230042814191,0.08999230042814191,0.08999230042814191,0.08999230042814191,0.08999230042814191,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-05,-4.852539969266311,0.0,750.6895983591867,-732.0186403162386,736.2306800451872,0.0,0.0,0.0,-0.009545827986889334,-0.009545827986889334,-0.009545827986889334,-0.009545827986889334,-0.009545827986889334,-0.009545827986889334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-06,-5.414082991612169,0.0,749.223948403331,-734.5236329808096,737.6110960578625,0.0,0.0,0.0,-0.03615576559050643,-0.03615576559050643,-0.03615576559050643,-0.03615576559050643,-0.03615576559050643,-0.03615576559050643,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-07,-5.975626013957941,0.0,758.285912852863,-735.8640264926602,738.9915120705379,0.0,0.0,0.0,-0.02599577929093739,-0.02599577929093739,-0.02599577929093739,-0.02599577929093739,-0.02599577929093739,-0.02599577929093739,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-08,-6.537169036303885,0.0,734.7873835547368,-736.9347608169663,740.371928083213,0.0,0.0,0.0,-0.03794457377444624,-0.03794457377444624,-0.03794457377444624,-0.03794457377444624,-0.03794457377444624,-0.03794457377444624,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-09,-7.098712058649743,0.0,787.7755352949686,-738.7301146503537,742.1730651841367,0.0,0.0,0.0,0.0021749700000427037,0.0021749700000427037,0.0021749700000427037,0.0021749700000427037,0.0021749700000427037,0.0021749700000427037,0.0,0.0,0.0,0.0,0.0,0.0,0.0
