ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,holidays,holidays_lower,holidays_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,zero_oil_production,zero_oil_production_lower,zero_oil_production_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2008-02-22,5043.677946743342,2436.5936970404723,3779.6862279084853,5043.677946743342,5043.677946743342,-0.37434,-0.37434,-0.37434,-0.3873713918623005,-0.3873713918623005,-0.3873713918623005,-0.0029736773579523983,-0.0029736773579523983,-0.0029736773579523983,-0.010057714504348138,-0.010057714504348138,-0.010057714504348138,-0.37434,-0.37434,-0.37434,0.0,0.0,0.0,3089.9014004081832
2008-02-23,5041.798890265676,2284.472756268285,3590.8001139970484,5041.798890265676,5041.798890265676,-0.37434,-0.37434,-0.37434,-0.4199679340585761,-0.4199679340585761,-0.4199679340585761,-0.03750964954937458,-0.03750964954937458,-0.03750964954937458,-0.008118284509201486,-0.008118284509201486,-0.008118284509201486,-0.37434,-0.37434,-0.37434,0.0,0.0,0.0,2924.405026381979
2008-02-24,5039.91983378801,2447.8091788513893,3745.4953358698726,5039.91983378801,5039.91983378801,-0.37434,-0.37434,-0.37434,-0.38969960026019645,-0.38969960026019645,-0.38969960026019645,-0.008845708073834472,-0.008845708073834472,-0.008845708073834472,-0.006513892186361999,-0.006513892186361999,-0.006513892186361999,-0.37434,-0.37434,-0.37434,0.0,0.0,0.0,3075.8650892173864
2008-02-25,5038.040777310344,2525.337183354708,3806.679085036896,5038.040777310344,5038.040777310344,-0.37434,-0.37434,-0.37434,-0.3729094459919688,-0.3729094459919688,-0.3729094459919688,0.006788698831794569,0.006788698831794569,0.006788698831794569,-0.005358144823763369,-0.005358144823763369,-0.005358144823763369,-0.37434,-0.37434,-0.37434,0.0,0.0,0.0,3159.3077821585957
2008-02-26,5036.161720832678,2575.923982283046,3794.226237449953,5036.161720832678,5036.161720832678,-0.37434,-0.37434,-0.37434,-0.36570850616326916,-0.36570850616326916,-0.36570850616326916,0.013384105653018662,0.013384105653018662,0.013384105653018662,-0.004752611816287847,-0.004752611816287847,-0.004752611816287847,-0.37434,-0.37434,-0.37434,0.0,0.0,0.0,3194.39454111032
2008-02-27,5034.2826643550125,2549.25018389367,3850.16316023351,5034.2826643550125,5034.2826643550125,-0.37434,-0.37434,-0.37434,-0.364937451043505,-0.364937451043505,-0.364937451043505,0.01418698049631835,0.01418698049631835,0.01418698049631835,-0.004784431539823329,-0.004784431539823329,-0.004784431539823329,-0.37434,-0.37434,-0.37434,0.0,0.0,0.0,3197.0843809927887
2008-02-28,5032.403607877347,2558.0412754991885,3786.8631969868693,5032.403607877347,5032.403607877347,-0.37434,-0.37434,-0.37434,-0.36489496085512313,-0.36489496085512313,-0.36489496085512313,0.014969249999991326,0.014969249999991326,0.014969249999991326,-0.005524210855114446,-0.005524210855114446,-0.005524210855114446,-0.37434,-0.37434,-0.37434,0.0,0.0,0.0,3196.1048903737624
2008-02-29,5030.5245513996815,2412.7141866073507,3746.8018831176664,5030.5245513996815,5030.5245513996815,-0.37434,-0.37434,-0.37434,-0.3843379434530377,-0.3843379434530377,-0.3843379434530377,-0.0029736773579964863,-0.0029736773579964863,-0.0029736773579964863,-0.0070242660950411715,-0.0070242660950411715,-0.0070242660950411715,-0.37434,-0.37434,-0.37434,0.0,0.0,0.0,3097.1030908247135
2008-03-01,5028.645494922015,2275.7621018344084,3546.044537094982,5028.645494922015,5028.645494922015,-0.37434,-0.37434,-0.37434,-0.42116689708227245,-0.42116689708227245,-0.42116689708227245,-0.037509649549364366,-0.037509649549364366,-0.037509649549364366,-0.009317247532908097,-0.009317247532908097,-0.009317247532908097,-0.37434,-0.37434,-0.37434,0.0,0.0,0.0,2910.746475298962
2008-03-02,5026.76643844435,2419.580283531853,3645.685293433954,5026.76643844435,5026.76643844435,-0.37434,-0.37434,-0.37434,-0.39560088958803125,-0.39560088958803125,-0.39560088958803125,-0.008845708073889869,-0.008845708073889869,-0.008845708073889869,-0.012415181514141357,-0.012415181514141357,-0.012415181514141357,-0.37434,-0.37434,-0.37434,0.0,0.0,0.0,3038.1731636445056
2008-03-03,5024.887381966683,2455.0133647117927,3697.08895646675,5024.887381966683,5024.887381966683,-0.37434,-0.37434,-0.37434,-0.3838602569776026,-0.3838602569776026,-0.3838602569776026,0.006788698831809539,0.006788698831809539,0.006788698831809539,-0.01630895580941218,-0.01630895580941218,-0.01630895580941218,-0.37434,-0.37434,-0.37434,0.0,0.0,0.0,3096.0328202414394
2008-03-04,5023.008325489018,2494.317323739027,3726.792102113586,5023.008325489018,5023.008325489018,-0.37434,-0.37434,-0.37434,-0.38192415883956077,-0.38192415883956077,-0.38192415883956077,0.013384105653006954,0.013384105653006954,0.013384105653006954,-0.020968264492567713,-0.020968264492567713,-0.020968264492567713,-0.37434,-0.37434,-0.37434,0.0,0.0,0.0,3104.600095932514
2008-03-05,5021.129269011351,2425.0277236676015,3690.7942931270477,5021.129269011351,5021.129269011351,-0.37434,-0.37434,-0.37434,-0.38649503844789435,-0.38649503844789435,-0.38649503844789435,0.014186980496334364,0.014186980496334364,0.014186980496334364,-0.026342018944228683,-0.026342018944228683,-0.026342018944228683,-0.37434,-0.37434,-0.37434,0.0,0.0,0.0,3080.4877191329615
2008-03-06,5019.250212533686,2452.8953013679084,3674.7079026241054,5019.250212533686,5019.250212533686,-0.37434,-0.37434,-0.37434,-0.3917299716311041,-0.3917299716311041,-0.3917299716311041,0.014969250000012244,0.014969250000012244,0.014969250000012244,-0.03235922163111633,-0.03235922163111633,-0.03235922163111633,-0.37434,-0.37434,-0.37434,0.0,0.0,0.0,3053.059469168452
2008-03-07,5017.37115605602,2342.680229188005,3546.7817355002335,5017.37115605602,5017.37115605602,-0.37434,-0.37434,-0.37434,-0.4162439666761844,-0.4162439666761844,-0.4162439666761844,-0.002973677357945386,-0.002973677357945386,-0.002973677357945386,-0.03893028931823901,-0.03893028931823901,-0.03893028931823901,-0.37434,-0.37434,-0.37434,0.0,0.0,0.0,2928.920683772589
2008-03-08,5015.492099578354,2087.849239242036,3398.5539353291983,5015.492099578354,5015.492099578354,-0.37434,-0.37434,-0.37434,-0.4577984520905881,-0.4577984520905881,-0.4577984520905881,-0.037509649549368834,-0.037509649549368834,-0.037509649549368834,-0.045948802541219295,-0.045948802541219295,-0.045948802541219295,-0.37434,-0.37434,-0.37434,0.0,0.0,0.0,2719.40757991881
2008-03-09,5013.613043100688,2226.1385386284383,3484.6411897230937,5013.613043100688,5013.613043100688,-0.37434,-0.37434,-0.37434,-0.43647935678418137,-0.43647935678418137,-0.43647935678418137,-0.008845708073857428,-0.008845708073857428,-0.008845708073857428,-0.05329364871032397,-0.05329364871032397,-0.05329364871032397,-0.37434,-0.37434,-0.37434,0.0,0.0,0.0,2825.2744468833175
2008-03-10,5011.733986623022,2227.8296873274635,3526.0415981861547,5011.733986623022,5011.733986623022,-0.37434,-0.37434,-0.37434,-0.428382818501834,-0.428382818501834,-0.428382818501834,0.0067886988318245,0.0067886988318245,0.0067886988318245,-0.060831517333658526,-0.060831517333658526,-0.060831517333658526,-0.37434,-0.37434,-0.37434,0.0,0.0,0.0,2864.7932558520192
2008-03-11,5009.854930145357,2256.61171615241,3494.0366834719243,5009.854930145357,5009.854930145357,-0.37434,-0.37434,-0.37434,-0.4293755920793459,-0.4293755920793459,-0.4293755920793459,0.013384105652995247,0.013384105652995247,0.013384105652995247,-0.06841969773234112,-0.06841969773234112,-0.06841969773234112,-0.37434,-0.37434,-0.37434,0.0,0.0,0.0,2858.7455032825646
2008-03-12,5007.97587366769,2177.663914965746,3415.193499764367,5007.97587366769,5007.97587366769,-0.37434,-0.37434,-0.37434,-0.43606214195504067,-0.43606214195504067,-0.43606214195504067,0.014186980496291053,0.014186980496291053,0.014186980496291053,-0.07590912245133173,-0.07590912245133173,-0.07590912245133173,-0.37434,-0.37434,-0.37434,0.0,0.0,0.0,2824.187187336991
2008-03-13,5006.096817190025,2180.958888024902,3475.8453063416264,5006.096817190025,5006.096817190025,-0.37434,-0.37434,-0.37434,-0.4425183435104203,-0.4425183435104203,-0.4425183435104203,0.014969249999980071,0.014969249999980071,0.014969249999980071,-0.08314759351040038,-0.08314759351040038,-0.08314759351040038,-0.37434,-0.37434,-0.37434,0.0,0.0,0.0,2790.8071461943077
2008-03-14,5004.217760712359,2019.0098972523072,3330.00884705751,5004.217760712359,5004.217760712359,-0.37434,-0.37434,-0.37434,-0.4672968011930109,-0.4672968011930109,-0.4672968011930109,-0.0029736773578477606,-0.0029736773578477606,-0.0029736773578477606,-0.08998312383516317,-0.08998312383516317,-0.08998312383516317,-0.37434,-0.37434,-0.37434,0.0,0.0,0.0,2665.7628086582213
2008-03-15,5002.338704234693,1857.9763889978499,3118.155497617331,5002.338704234693,5002.338704234693,-0.37434,-0.37434,-0.37434,-0.5081169723228846,-0.5081169723228846,-0.5081169723228846,-0.0375096495493733,-0.0375096495493733,-0.0375096495493733,-0.09626732277351127,-0.09626732277351127,-0.09626732277351127,-0.37434,-0.37434,-0.37434,0.0,0.0,0.0,2460.5655073053795
2008-03-16,5000.459647757028,1947.9375506875106,3229.7639538676135,5000.459647757028,5000.459647757028,-0.37434,-0.37434,-0.37434,-0.4850444607087384,-0.4850444607087384,-0.4850444607087384,-0.00884570807383677,-0.00884570807383677,-0.00884570807383677,-0.10185875263490164,-0.10185875263490164,-0.10185875263490164,-0.37434,-0.37434,-0.37434,0.0,0.0,0.0,2575.014394614912
2008-03-17,4998.580591279361,1993.1908454622803,3300.912222801155,4998.580591279361,4998.580591279361,-0.37434,-0.37434,-0.37434,-0.4741774839191626,-0.4741774839191626,-0.4741774839191626,0.006788698831811857,0.006788698831811857,0.006788698831811857,-0.10662618275097448,-0.10662618275097448,-0.10662618275097448,-0.37434,-0.37434,-0.37434,0.0,0.0,0.0,2628.366223339354
2008-03-18,4996.701534801696,1985.8404956499048,3292.6428580708057,4996.701534801696,4996.701534801696,-0.37434,-0.37434,-0.37434,-0.47140756302651476,-0.47140756302651476,-0.47140756302651476,0.013384105653029941,0.013384105653029941,0.013384105653029941,-0.1104516686795447,-0.1104516686795447,-0.1104516686795447,-0.37434,-0.37434,-0.37434,0.0,0.0,0.0,2641.2186411099824
2008-03-19,4994.822478324029,1983.048171141967,3221.8760232327595,4994.822478324029,4994.822478324029,-0.37434,-0.37434,-0.37434,-0.4733864063678031,-0.4733864063678031,-0.4733864063678031,0.01418698049630707,0.01418698049630707,0.01418698049630707,-0.11323338686411016,-0.11323338686411016,-0.11323338686411016,-0.37434,-0.37434,-0.37434,0.0,0.0,0.0,2630.341414865093
2008-03-20,4992.943421846364,1979.5691937312918,3280.170828496561,4992.943421846364,4992.943421846364,-0.37434,-0.37434,-0.37434,-0.47425890928399184,-0.47425890928399184,-0.47425890928399184,0.014969250000000989,0.014969250000000989,0.014969250000000989,-0.11488815928399279,-0.11488815928399279,-0.11488815928399279,-0.37434,-0.37434,-0.37434,0.0,0.0,0.0,2624.995520484825
2008-03-21,4991.0643653686975,1895.912709418215,3178.9638176968847,4991.0643653686975,4991.0643653686975,-0.37434,-0.37434,-0.37434,-0.49266728568367424,-0.49266728568367424,-0.49266728568367424,-0.002973677357891846,-0.002973677357891846,-0.002973677357891846,-0.11535360832578244,-0.11535360832578244,-0.11535360832578244,-0.37434,-0.37434,-0.37434,0.0,0.0,0.0,2532.130231809991
2008-03-22,4989.185308891032,1678.0668236829608,3005.0429316151985,4989.185308891032,4989.185308891032,-0.37434,-0.37434,-0.37434,-0.5264395387277907,-0.5264395387277907,-0.5264395387277907,-0.03750964954937777,-0.03750964954937777,-0.03750964954937777,-0.1145898891784129,-0.1145898891784129,-0.1145898891784129,-0.37434,-0.37434,-0.37434,0.0,0.0,0.0,2362.680896250967
2008-03-23,4987.306252413366,1868.4704026461925,3144.4754744699308,4987.306252413366,4987.306252413366,-0.37434,-0.37434,-0.37434,-0.49576666344995424,-0.49576666344995424,-0.49576666344995424,-0.008845708073868594,-0.008845708073868594,-0.008845708073868594,-0.1125809553760856,-0.1125809553760856,-0.1125809553760856,-0.37434,-0.37434,-0.37434,0.0,0.0,0.0,2514.7660720512963
2008-03-24,4985.4271959357,1964.9275964377798,3201.8909792179293,4985.4271959357,4985.4271959357,-0.37434,-0.37434,-0.37434,-0.4768866236993407,-0.4768866236993407,-0.4768866236993407,0.006788698831806623,0.006788698831806623,0.006788698831806623,-0.1093353225311473,-0.1093353225311473,-0.1093353225311473,-0.37434,-0.37434,-0.37434,0.0,0.0,0.0,2607.9436527670523
2008-03-25,4983.548139458035,1997.3295516883688,3272.908646344026,4983.548139458035,4983.548139458035,-0.37434,-0.37434,-0.37434,-0.4658421999793703,-0.4658421999793703,-0.4658421999793703,0.013384105652980276,0.013384105652980276,0.013384105652980276,-0.10488630563235057,-0.10488630563235057,-0.10488630563235057,-0.37434,-0.37434,-0.37434,0.0,0.0,0.0,2662.0011104698065
2008-03-26,4981.669082980369,2033.3937759350056,3367.539210279744,4981.669082980369,4981.669082980369,-0.37434,-0.37434,-0.37434,-0.4594447358308841,-0.4594447358308841,-0.4594447358308841,0.014186980496323092,0.014186980496323092,0.014186980496323092,-0.09929171632720715,-0.09929171632720715,-0.09929171632720715,-0.37434,-0.37434,-0.37434,0.0,0.0,0.0,2692.867447153571
2008-03-27,4979.790026502703,2033.7684182080195,3334.0461312330226,4979.790026502703,4979.790026502703,-0.37434,-0.37434,-0.37434,-0.4520037681386942,-0.4520037681386942,-0.4520037681386942,0.014969249999986351,0.014969249999986351,0.014969249999986351,-0.09263301813868055,-0.09263301813868055,-0.09263301813868055,-0.37434,-0.37434,-0.37434,0.0,0.0,0.0,2728.9061699839935
2008-03-28,4977.910970025037,2085.3372394702474,3334.620320856909,4977.910970025037,4977.910970025037,-0.37434,-0.37434,-0.37434,-0.46232762670407634,-0.46232762670407634,-0.46232762670407634,-0.0029736773578640185,-0.0029736773578640185,-0.0029736773578640185,-0.08501394934621234,-0.08501394934621234,-0.08501394934621234,-0.37434,-0.37434,-0.37434,0.0,0.0,0.0,2676.4852053091754
2008-03-29,4976.031913547371,1944.2451970450884,3223.31671723661,4976.031913547371,4976.031913547371,-0.37434,-0.37434,-0.37434,-0.4884082845895841,-0.4884082845895841,-0.4884082845895841,-0.03750964954936756,-0.03750964954936756,-0.03750964954936756,-0.07655863504021654,-0.07655863504021654,-0.07655863504021654,-0.37434,-0.37434,-0.37434,0.0,0.0,0.0,2545.696702588674
2008-03-30,4974.1528570697055,2054.766348937676,3383.1432416182074,4974.1528570697055,4974.1528570697055,-0.37434,-0.37434,-0.37434,-0.45059492945807944,-0.45059492945807944,-0.45059492945807944,-0.008845708073847946,-0.008845708073847946,-0.008845708073847946,-0.0674092213842315,-0.0674092213842315,-0.0674092213842315,-0.37434,-0.37434,-0.37434,0.0,0.0,0.0,2732.824801324677
2008-03-31,4972.273800592039,2250.3679903322736,3488.778499208351,4972.273800592039,4972.273800592039,-0.37434,-0.37434,-0.37434,-0.42527437730034917,-0.42527437730034917,-0.42527437730034917,0.006788698831793982,0.006788698831793982,0.006788698831793982,-0.05772307613214317,-0.05772307613214317,-0.05772307613214317,-0.37434,-0.37434,-0.37434,0.0,0.0,0.0,2857.6931562784193
2008-04-01,4970.394744114374,2351.293199171519,3557.9877722525116,4970.394744114374,4970.394744114374,-0.37434,-0.37434,-0.37434,-0.40862550405083986,-0.40862550405083986,-0.40862550405083986,0.013384105653006528,0.013384105653006528,0.013384105653006528,-0.047669609703846365,-0.047669609703846365,-0.047669609703846365,-0.37434,-0.37434,-0.37434,0.0,0.0,0.0,2939.3646864689927
2008-04-02,4968.515687636707,2393.578058936043,3684.0920292160736,4968.515687636707,4968.515687636707,-0.37434,-0.37434,-0.37434,-0.3975797998821674,-0.3975797998821674,-0.3975797998821674,0.014186980496339107,0.014186980496339107,0.014186980496339107,-0.03742678037850648,-0.03742678037850648,-0.03742678037850648,-0.37434,-0.37434,-0.37434,0.0,0.0,0.0,2993.1342148346957
2008-04-03,4966.636631159042,2416.5231227590803,3610.4417477887055,4966.636631159042,4966.636631159042,-0.37434,-0.37434,-0.37434,-0.38654810520144384,-0.38654810520144384,-0.38654810520144384,0.014969250000025285,0.014969250000025285,0.014969250000025285,-0.02717735520146909,-0.02717735520146909,-0.02717735520146909,-0.37434,-0.37434,-0.37434,0.0,0.0,0.0,3046.7926521604318
2008-04-04,4964.757574681375,2351.0713186585463,3548.891492656578,4964.757574681375,4964.757574681375,-0.37434,-0.37434,-0.37434,-0.3944186821723289,-0.3944186821723289,-0.3944186821723289,-0.0029736773578848347,-0.0029736773578848347,-0.0029736773578848347,-0.017105004814444075,-0.017105004814444075,-0.017105004814444075,-0.37434,-0.37434,-0.37434,0.0,0.0,0.0,3006.5644347704597
2008-04-05,4962.87851820371,2244.166419464705,3516.348139195899,4962.87851820371,4962.87851820371,-0.37434,-0.37434,-0.37434,-0.41923996498690735,-0.41923996498690735,-0.41923996498690735,-0.0375096495493784,-0.0375096495493784,-0.0375096495493784,-0.007390315437528952,-0.007390315437528952,-0.007390315437528952,-0.37434,-0.37434,-0.37434,0.0,0.0,0.0,2882.2415019977116
2008-04-06,4960.999461726044,2406.0099085587945,3620.365451145264,4960.999461726044,4960.999461726044,-0.37434,-0.37434,-0.37434,-0.3813925125849468,-0.3813925125849468,-0.3813925125849468,-0.008845708073827289,-0.008845708073827289,-0.008845708073827289,0.001793195488880515,0.001793195488880515,0.001793195488880515,-0.37434,-0.37434,-0.37434,0.0,0.0,0.0,3068.9114120857794
2008-04-07,4959.120405248378,2545.8315378001994,3833.015738531263,4959.120405248378,4959.120405248378,-0.37434,-0.37434,-0.37434,-0.35726832910402373,-0.35726832910402373,-0.35726832910402373,0.006788698831836552,0.006788698831836552,0.006788698831836552,0.010282972064139709,0.010282972064139709,0.010282972064139709,-0.37434,-0.37434,-0.37434,0.0,0.0,0.0,3187.383744239621
2008-04-08,4957.241348770713,2651.12273472767,3932.023480381153,4957.241348770713,4957.241348770713,-0.37434,-0.37434,-0.37434,-0.343024760709687,-0.343024760709687,-0.343024760709687,0.013384105653041229,0.013384105653041229,0.013384105653041229,0.017931133637271748,0.017931133637271748,0.017931133637271748,-0.37434,-0.37434,-0.37434,0.0,0.0,0.0,3256.784821328473
2008-04-09,4955.362292293047,2643.8156669967875,3923.9192877507685,4955.362292293047,4955.362292293047,-0.37434,-0.37434,-0.37434,-0.3355450950555997,-0.3355450950555997,-0.3355450950555997,0.014186980496295793,0.014186980496295793,0.014186980496295793,0.02460792444810448,0.02460792444810448,0.02460792444810448,-0.37434,-0.37434,-0.37434,0.0,0.0,0.0,3292.614780890642
2008-04-10,4953.483235815381,2711.3245579343698,3980.2072496055694,4953.483235815381,4953.483235815381,-0.37434,-0.37434,-0.37434,-0.3291659314498342,-0.3291659314498342,-0.3291659314498342,0.014969249999993113,0.014969249999993113,0.014969249999993113,0.030204818550172697,0.030204818550172697,0.030204818550172697,-0.37434,-0.37434,-0.37434,0.0,0.0,0.0,3322.9653125770724
2008-04-11,4951.604179337715,2601.6324712802834,3892.8545068249455,4951.604179337715,4951.604179337715,-0.37434,-0.37434,-0.37434,-0.3426764717495436,-0.3426764717495436,-0.3426764717495436,-0.0029736773579289223,-0.0029736773579289223,-0.0029736773579289223,0.03463720560838534,0.03463720560838534,0.03463720560838534,-0.37434,-0.37434,-0.37434,0.0,0.0,0.0,3254.8059296619726
2008-04-12,4949.725122860049,2475.9719188126946,3754.926511367904,4949.725122860049,4949.725122860049,-0.37434,-0.37434,-0.37434,-0.37400305836255787,-0.37400305836255787,-0.37400305836255787,-0.037509649549376495,-0.037509649549376495,-0.037509649549376495,0.03784659118681866,0.03784659118681866,0.03784659118681866,-0.37434,-0.37434,-0.37434,0.0,0.0,0.0,3098.512788856403
2008-04-13,4947.8460663823835,2645.8597856982087,3888.4033412708277,4947.8460663823835,4947.8460663823835,-0.37434,-0.37434,-0.37434,-0.34338345327748354,-0.34338345327748354,-0.34338345327748354,-0.008845708073806635,-0.008845708073806635,-0.008845708073806635,0.03980225479632311,0.03980225479632311,0.03980225479632311,-0.37434,-0.37434,-0.37434,0.0,0.0,0.0,3248.8375978225877
2008-04-14,4945.967009904717,2661.687102267033,3997.780716899673,4945.967009904717,4945.967009904717,-0.37434,-0.37434,-0.37434,-0.3270489810903558,-0.3270489810903558,-0.3270489810903558,0.006788698831800008,0.006788698831800008,0.006788698831800008,0.040502320077844225,0.040502320077844225,0.040502320077844225,-0.37434,-0.37434,-0.37434,0.0,0.0,0.0,3328.3935388088653
2008-04-15,4944.087953427052,2712.1321499748146,4044.473590708577,4944.087953427052,4944.087953427052,-0.37434,-0.37434,-0.37434,-0.320981690511628,-0.320981690511628,-0.320981690511628,0.013384105653029516,0.013384105653029516,0.013384105653029516,0.03997420383534247,0.03997420383534247,0.03997420383534247,-0.37434,-0.37434,-0.37434,0.0,0.0,0.0,3357.126244097861
2008-04-16,4942.208896949385,2686.596954525987,3974.2165497243304,4942.208896949385,4942.208896949385,-0.37434,-0.37434,-0.37434,-0.3218785955546178,-0.3218785955546178,-0.3218785955546178,0.01418698049635261,0.01418698049635261,0.01418698049635261,0.03827442394902959,0.03827442394902959,0.03827442394902959,-0.37434,-0.37434,-0.37434,0.0,0.0,0.0,3351.4176382617807
2008-04-17,4940.32984047172,2721.2771869920944,3956.5899154046692,4940.32984047172,4940.32984047172,-0.37434,-0.37434,-0.37434,-0.3238829897852421,-0.3238829897852421,-0.3238829897852421,0.014969249999978479,0.014969249999978479,0.014969249999978479,0.03548776021477943,0.03548776021477943,0.03548776021477943,-0.37434,-0.37434,-0.37434,0.0,0.0,0.0,3340.241041214491
2008-04-18,4938.450783994053,2574.5568062504844,3875.6914864477744,4938.450783994053,4938.450783994053,-0.37434,-0.37434,-0.37434,-0.3455879007930735,-0.3455879007930735,-0.3455879007930735,-0.0029736773579264746,-0.0029736773579264746,-0.0029736773579264746,0.03172577656485296,0.03172577656485296,0.03172577656485296,-0.37434,-0.37434,-0.37434,0.0,0.0,0.0,3231.78194438364
2008-04-19,4936.571727516388,2403.519970754704,3678.476369592013,4936.571727516388,4936.571727516388,-0.37434,-0.37434,-0.37434,-0.38472492193783103,-0.38472492193783103,-0.38472492193783103,-0.037509649549366274,-0.037509649549366274,-0.037509649549366274,0.027124727611535223,0.027124727611535223,0.027124727611535223,-0.37434,-0.37434,-0.37434,0.0,0.0,0.0,3037.349555007142
2008-04-20,4934.692671038722,2480.8305509961524,3819.497433780005,4934.692671038722,4934.692671038722,-0.37434,-0.37434,-0.37434,-0.36134282138660767,-0.36134282138660767,-0.36134282138660767,-0.008845708073838457,-0.008845708073838457,-0.008845708073838457,0.02184288668723081,0.02184288668723081,0.02184288668723081,-0.37434,-0.37434,-0.37434,0.0,0.0,0.0,3151.5768986097755
2008-04-21,4932.813614561056,2576.500449537316,3823.941605048644,4932.813614561056,4932.813614561056,-0.37434,-0.37434,-0.37434,-0.35149395496217567,-0.35149395496217567,-0.35149395496217567,0.006788698831814973,0.006788698831814973,0.006788698831814973,0.01605734620600936,0.01605734620600936,0.01605734620600936,-0.37434,-0.37434,-0.37434,0.0,0.0,0.0,3198.9594480877254
